"ERP_FAMILY","APPLICATION_ID","BUSINESS_OBJECT","ERP_INTERFACE_OPTIONS_ID","UCM_ACCOUNT","LOAD_JOB_NAME","IMPORT_JOB_NAME","CONTROL_FILE_NAME","INTERFACE_TABLE_NAMES"
"SCM","10008","Source Sales Order","72","scm/sourceSalesOrder/import","","/oracle/apps/ess/scm/doo/decomposition/receiveTransform/receiveSalesOrder;ImportOrdersJob","DooOrderBillingPlansInt.ctl","DOO_ORDER_BILLING_PLANS_INT"
"SCM","10008","Source Sales Order","72","scm/sourceSalesOrder/import","","/oracle/apps/ess/scm/doo/decomposition/receiveTransform/receiveSalesOrder;ImportOrdersJob","DooOrderManualPriceAdjInt.ctl","DOO_ORDER_MANUAL_PRICE_ADJ_INT"
"SCM","10008","Source Sales Order","72","scm/sourceSalesOrder/import","","/oracle/apps/ess/scm/doo/decomposition/receiveTransform/receiveSalesOrder;ImportOrdersJob","DooOrderHdrsAllEffBInt.ctl","DOO_ORDER_HDRS_ALL_EFF_B_INT"
"SCM","10008","Source Sales Order","72","scm/sourceSalesOrder/import","","/oracle/apps/ess/scm/doo/decomposition/receiveTransform/receiveSalesOrder;ImportOrdersJob","DooOrderLinesAllEffBInt.ctl","DOO_ORDER_LINES_ALL_EFF_B_INT"
"SCM","10008","Source Sales Order","72","scm/sourceSalesOrder/import","","/oracle/apps/ess/scm/doo/decomposition/receiveTransform/receiveSalesOrder;ImportOrdersJob","DooProjectsInt.ctl","DOO_PROJECTS_INT"
"SCM","10008","Source Sales Order","72","scm/sourceSalesOrder/import","","/oracle/apps/ess/scm/doo/decomposition/receiveTransform/receiveSalesOrder;ImportOrdersJob","DooOrderTermsInt.ctl","DOO_ORDER_TERMS_INT"
"SCM","10008","Source Sales Order","72","scm/sourceSalesOrder/import","","/oracle/apps/ess/scm/doo/decomposition/receiveTransform/receiveSalesOrder;ImportOrdersJob","DooOrderChargeTiersInt.ctl","DOO_ORDER_CHARGE_TIERS_INT"
"SCM","10008","Orchestration Order","142","scm/orderFulfillmentResponse/import","","/oracle/apps/ess/scm/doo/taskLayer/common;ImportOrderFulfillmentResponseJob","DooFsFulfillLinesInt.ctl","DOO_FS_FULFILL_LINES_INT"
"SCM","10008","Orchestration Order","142","scm/orderFulfillmentResponse/import","","/oracle/apps/ess/scm/doo/taskLayer/common;ImportOrderFulfillmentResponseJob","DooFsMessagesInt.ctl","DOO_FS_MESSAGES_INT"
"SCM","10008","Orchestration Order","142","scm/orderFulfillmentResponse/import","","/oracle/apps/ess/scm/doo/taskLayer/common;ImportOrderFulfillmentResponseJob","DooFsFulfillLinesEffBInt.ctl","DOO_FS_FULFILL_LINES_EFF_B_INT"
"SCM","10008","Orchestration Order","142","scm/orderFulfillmentResponse/import","","/oracle/apps/ess/scm/doo/taskLayer/common;ImportOrderFulfillmentResponseJob","DooFsResponseHeadersInt.ctl","DOO_FS_RESPONSE_HEADERS_INT"
"SCM","10008","Orchestration Order","142","scm/orderFulfillmentResponse/import","","/oracle/apps/ess/scm/doo/taskLayer/common;ImportOrderFulfillmentResponseJob","DooFsFulfillLineDtlsInt.ctl","DOO_FS_FULFILL_LINE_DTLS_INT"
"SCM","10008","Orchestration Order","142","scm/orderFulfillmentResponse/import","","/oracle/apps/ess/scm/doo/taskLayer/common;ImportOrderFulfillmentResponseJob","DooFsLotSerialsInt.ctl","DOO_FS_LOT_SERIALS_INT"
"SCM","10008","Orchestration Order","142","scm/orderFulfillmentResponse/import","","/oracle/apps/ess/scm/doo/taskLayer/common;ImportOrderFulfillmentResponseJob","DooFsShippingCostsInt.ctl","DOO_FS_SHIPPING_COSTS_INT"
"FIN","260","bankStatement","91","fin/cashManagement/import","","/oracle/apps/ess/financials/cashManagement/cashPosition/integration;CashPositionDataTransfer","CeCpBankStmtHeaderInterface.ctl","CE_CP_STMT_HEADERS_INT"
"SCM","10010","Change Order","119","scm/changeOrder/import","","/oracle/apps/ess/scm/productCatalogManagement/changeObjects;ChangeOrderImportJobDef","EgoChangesInterface.ctl","EGO_CHANGES_INT"
"SCM","10010","Change Order","119","scm/changeOrder/import","","/oracle/apps/ess/scm/productCatalogManagement/changeObjects;ChangeOrderImportJobDef","EgoChangeLinesInterface.ctl","EGO_CHANGE_LINES_INT"
"SCM","10010","Change Order","119","scm/changeOrder/import","","/oracle/apps/ess/scm/productCatalogManagement/changeObjects;ChangeOrderImportJobDef","EgoChangeAttachmentsInterface.ctl","EGO_CHANGE_ATTACHMENTS_INT"
"SCM","10010","Change Order","119","scm/changeOrder/import","","/oracle/apps/ess/scm/productCatalogManagement/changeObjects;ChangeOrderImportJobDef","EgoChangeEffInterface.ctl","EGO_CHANGE_EFF_INT"
"SCM","10010","Change Order","119","scm/changeOrder/import","","/oracle/apps/ess/scm/productCatalogManagement/changeObjects;ChangeOrderImportJobDef","EgoChangeHistoryInterface.ctl","EGO_CHANGE_HISTORY_INT"
"PRJ","8402","Award","57","prj/grantsManagement/import","","/oracle/apps/ess/projects/grantsManagement/award;AwardMassImportJob","GmsAwardHeadersInterface.ctl","GMS_AWARD_HEADERS_INT"
"PRJ","8402","Award","57","prj/grantsManagement/import","","/oracle/apps/ess/projects/grantsManagement/award;AwardMassImportJob","GmsAwardKeywordsInterface.ctl","GMS_AWARD_KEYWORDS_INT"
"PRJ","8402","Award","57","prj/grantsManagement/import","","/oracle/apps/ess/projects/grantsManagement/award;AwardMassImportJob","GmsAwardReferencesInterface.ctl","GMS_AWARD_REFERENCES_INT"
"PRJ","8402","Award","57","prj/grantsManagement/import","","/oracle/apps/ess/projects/grantsManagement/award;AwardMassImportJob","GmsAwardCertsInterface.ctl","GMS_AWARD_CERTS_INT"
"PRJ","8402","Award","57","prj/grantsManagement/import","","/oracle/apps/ess/projects/grantsManagement/award;AwardMassImportJob","GmsAwardTermsInterface.ctl","GMS_AWARD_TERMS_INT"
"SCM","10011","Catalogs","137","scm/item/import","","/oracle/apps/ess/scm/productModel/items;CatalogImportJobDef","EgpCategoriesTlInterface.ctl","EGP_CATEGORIES_TL_INT"
"SCM","10011","Catalogs","137","scm/item/import","","/oracle/apps/ess/scm/productModel/items;CatalogImportJobDef","EgpCatalogCatAttachInterface.ctl","EGP_CATALOG_CAT_ATTACH_INT"
"SCM","10011","Reference Organization Items","180","scm/item/import","","/oracle/apps/ess/scm/productModel/items;ItemImportRefOrgBulkImportJobDef","EgpImportRefOrgItemsInt.ctl","EGP_IMPORT_REF_ORG_ITEMS_INT"
"SCM","10011","Reference Organization Items","180","scm/item/import","","/oracle/apps/ess/scm/productModel/items;ItemImportRefOrgBulkImportJobDef","EgpImportRefOrgOrgsInt.ctl","EGP_IMPORT_REF_ORG_ORGS_INT"
"SCM","10011","Reference Organization Items","180","scm/item/import","","/oracle/apps/ess/scm/productModel/items;ItemImportRefOrgBulkImportJobDef","EgpImportRefOrgStructInt.ctl","EGP_IMPORT_REF_ORG_STRUCT_INT"
"PRJ","10037","Project Task","38","prj/projectFoundation/import","","/oracle/apps/ess/projects/foundation/projectDefinition;ImportTasksInterfaceDataJobDef","PjfProjElementsXface.ctl","PJF_PROJ_ELEMENTS_XFACE"
"PRJ","10037","Project","46","prj/projectFoundation/import","","/oracle/apps/ess/projects/foundation/projectDefinition;ImportProjectJobDef","PjfProjectsAllXface.ctl","PJF_PROJECTS_ALL_XFACE"
"PRJ","10037","Project","46","prj/projectFoundation/import","","/oracle/apps/ess/projects/foundation/projectDefinition;ImportProjectJobDef","PjfProjElementsXface.ctl","PJF_PROJ_ELEMENTS_XFACE"
"PRJ","10037","Project","46","prj/projectFoundation/import","","/oracle/apps/ess/projects/foundation/projectDefinition;ImportProjectJobDef","PjfTxnControlsStage.ctl","PJC_TXN_CONTROLS_STAGE"
"PRJ","10037","Project","46","prj/projectFoundation/import","","/oracle/apps/ess/projects/foundation/projectDefinition;ImportProjectJobDef","PjfProjectPartiesInt.ctl","PJF_PROJECT_PARTIES_INT"
"PRJ","10037","Project","46","prj/projectFoundation/import","","/oracle/apps/ess/projects/foundation/projectDefinition;ImportProjectJobDef","PjfProjectClassesInt.ctl","PJF_PROJECT_CLASSES_INT"
"PRJ","10037","Project","46","prj/projectFoundation/import","","/oracle/apps/ess/projects/foundation/projectDefinition;ImportProjectJobDef","PjtProjectNonLaborResourcesInt.ctl","PJT_PROJ_NONLABOR_RES_INT"
"PRJ","10037","Project","46","prj/projectFoundation/import","","/oracle/apps/ess/projects/foundation/projectDefinition;ImportProjectJobDef","PjtTaskResourcesInt.ctl","PJT_TASK_RESOURCES_INT"
"PRJ","10037","Project","46","prj/projectFoundation/import","","/oracle/apps/ess/projects/foundation/projectDefinition;ImportProjectJobDef","PjtTaskDependenciesInt.ctl","PJT_TASK_DEPENDENCIES_INT"
"PRJ","10037","Project","46","prj/projectFoundation/import","","/oracle/apps/ess/projects/foundation/projectDefinition;ImportProjectJobDef","PjtTeamMemberProgressInt.ctl","PJT_TEAM_MEMBER_PROG_INT"
"PRJ","10037","Project","46","prj/projectFoundation/import","","/oracle/apps/ess/projects/foundation/projectDefinition;ImportProjectJobDef","PjtProjectCodesInt.ctl","PJT_PROJECT_CODES_INT"
"PRJ","10037","Project","46","prj/projectFoundation/import","","/oracle/apps/ess/projects/foundation/projectDefinition;ImportProjectJobDef","PjtTaskCodesInt.ctl","PJT_TASK_CODES_INT"
"PRJ","10037","Project Rate Schedule","109","prj/projectSetup/import","","/oracle/apps/ess/projects/foundation/setup/rates;ImportRateSchedulesJob","PjfRateSchInt.ctl","PJF_RATE_SCHEDULES_INT"
"PRJ","10037","Project Rate Schedule","109","prj/projectSetup/import","","/oracle/apps/ess/projects/foundation/setup/rates;ImportRateSchedulesJob","PjfPersonRateSchLinesInt.ctl","PJF_RATE_SCHEDULE_LINES_INT"
"PRJ","10037","Project Rate Schedule","109","prj/projectSetup/import","","/oracle/apps/ess/projects/foundation/setup/rates;ImportRateSchedulesJob","PjfJobRateSchLinesInt.ctl","PJF_RATE_SCHEDULE_LINES_INT"
"PRJ","10037","Project Rate Schedule","109","prj/projectSetup/import","","/oracle/apps/ess/projects/foundation/setup/rates;ImportRateSchedulesJob","PjfNonlaborRateSchLinesInt.ctl","PJF_RATE_SCHEDULE_LINES_INT"
"PRJ","10037","Project Rate Schedule","109","prj/projectSetup/import","","/oracle/apps/ess/projects/foundation/setup/rates;ImportRateSchedulesJob","PjfResourceClassRateSchLinesInt.ctl","PJF_RATE_SCHEDULE_LINES_INT"
"PRJ","10037","Project Rate Schedule","109","prj/projectSetup/import","","/oracle/apps/ess/projects/foundation/setup/rates;ImportRateSchedulesJob","PjfBillRevRateOverridesInt.ctl","PJF_RATE_OVERRIDES_INT"
"PRJ","10037","Project Rate Schedule","109","prj/projectSetup/import","","/oracle/apps/ess/projects/foundation/setup/rates;ImportRateSchedulesJob","PjfCostRateOverridesInt.ctl","PJF_RATE_OVERRIDES_INT"
"PRJ","10037","Project Rate Schedule","109","prj/projectSetup/import","","/oracle/apps/ess/projects/foundation/setup/rates;ImportRateSchedulesJob","PjfProjectRoleRateSchLinesInt.ctl","PJF_RATE_SCHEDULE_LINES_INT"
"PRJ","10037","Project Resource Breakdown Structure","136","prj/projectSetup/import","","/oracle/apps/ess/projects/foundation/resources;ImportPrbsJob","PjfRbsHeaderInt.ctl","PJF_RBS_HEADERS_INT"
"PRJ","10037","Project Resource Breakdown Structure","136","prj/projectSetup/import","","/oracle/apps/ess/projects/foundation/resources;ImportPrbsJob","PjfRbsElementInt.ctl","PJF_RBS_ELEMENTS_INT"
"SCM","10008","Source Sales Order","72","scm/sourceSalesOrder/import","","/oracle/apps/ess/scm/doo/decomposition/receiveTransform/receiveSalesOrder;ImportOrdersJob","DooOrderHeadersAllInt.ctl","DOO_ORDER_HEADERS_ALL_INT"
"SCM","10008","Source Sales Order","72","scm/sourceSalesOrder/import","","/oracle/apps/ess/scm/doo/decomposition/receiveTransform/receiveSalesOrder;ImportOrdersJob","DooOrderLinesAllInt.ctl","DOO_ORDER_LINES_ALL_INT"
"SCM","10008","Source Sales Order","72","scm/sourceSalesOrder/import","","/oracle/apps/ess/scm/doo/decomposition/receiveTransform/receiveSalesOrder;ImportOrdersJob","DooOrderTxnAttributesInt.ctl","DOO_ORDER_TXN_ATTRIBUTES_INT"
"SCM","10008","Source Sales Order","72","scm/sourceSalesOrder/import","","/oracle/apps/ess/scm/doo/decomposition/receiveTransform/receiveSalesOrder;ImportOrdersJob","DooOrderSalesCreditsInt.ctl","DOO_ORDER_SALES_CREDITS_INT"
"FIN","10572","Lease Properties","170","fin/leaseAccounting/import","","/oracle/apps/ess/financials/fla/finFla/finLeaseShared;GenerateRevenue","FlaRevenuePaymentHeadersInt.ctl","FLA_PAYMENT_HEADERS_INT"
"FIN","10572","Lease Properties","170","fin/leaseAccounting/import","","/oracle/apps/ess/financials/fla/finFla/finLeaseShared;GenerateRevenue","FlaRevenuePaymentLinesInt.ctl","FLA_PAYMENT_LINES_INT"
"FIN","10572","Lease Properties","170","fin/leaseAccounting/import","","/oracle/apps/ess/financials/fla/finFla/finLeaseShared;GenerateRevenue","FlaRevenueOptionHeadersInt.ctl","FLA_PAYMENT_HEADERS_INT"
"FIN","10572","Lease Properties","170","fin/leaseAccounting/import","","/oracle/apps/ess/financials/fla/finFla/finLeaseShared;GenerateRevenue","FlaRevenueOptionLinesInt.ctl","FLA_PAYMENT_LINES_INT,FLA_INTERFACE_REJECTIONS"
"FIN","10572","Lease Properties","170","fin/leaseAccounting/import","","/oracle/apps/ess/financials/fla/finFla/finLeaseShared;GenerateRevenue","FlaRevenueRightsInt.ctl","FLA_RIGHTS_INT"
"FIN","10572","Lease Properties","170","fin/leaseAccounting/import","","/oracle/apps/ess/financials/fla/finFla/finLeaseShared;GenerateRevenue","FlaRevenueObligationsInt.ctl","FLA_OBLIGATIONS_INT"
"FIN","10572","Lease Properties","170","fin/leaseAccounting/import","","/oracle/apps/ess/financials/fla/finFla/finLeaseShared;GenerateRevenue","FlaRevenueMilestonesInt.ctl","FLA_MILESTONES_INT"
"FIN","10572","Lease Properties","170","fin/leaseAccounting/import","","/oracle/apps/ess/financials/fla/finFla/finLeaseShared;GenerateRevenue","FlaRevenueAmendLeasesInt.ctl","FLA_LEASES_INT"
"FIN","10572","Lease Properties","170","fin/leaseAccounting/import","","/oracle/apps/ess/financials/fla/finFla/finLeaseShared;GenerateRevenue","FlaRevenueAmendAssetsInt.ctl","FLA_ASSETS_INT"
"FIN","10572","Lease Properties","170","fin/leaseAccounting/import","","/oracle/apps/ess/financials/fla/finFla/finLeaseShared;GenerateRevenue","FlaRevenueAmendPaymentHdrsInt.ctl","FLA_PAYMENT_HEADERS_INT"
"FIN","10572","Lease Properties","170","fin/leaseAccounting/import","","/oracle/apps/ess/financials/fla/finFla/finLeaseShared;GenerateRevenue","FlaRevenueAmendPaymentLinesInt.ctl","FLA_PAYMENT_LINES_INT"
"FIN","10572","Lease Properties","170","fin/leaseAccounting/import","","/oracle/apps/ess/financials/fla/finFla/finLeaseShared;GenerateRevenue","FlaRevenueAmendOptionHdrsInt.ctl","FLA_PAYMENT_HEADERS_INT"
"FIN","10572","Lease Properties","170","fin/leaseAccounting/import","","/oracle/apps/ess/financials/fla/finFla/finLeaseShared;GenerateRevenue","FlaRevenueAmendOptionLinesInt.ctl","FLA_PAYMENT_LINES_INT,FLA_INTERFACE_REJECTIONS"
"FIN","10572","Lease Properties","170","fin/leaseAccounting/import","","/oracle/apps/ess/financials/fla/finFla/finLeaseShared;GenerateRevenue","FlaRevenueAmendRightsInt.ctl","FLA_RIGHTS_INT"
"FIN","10572","Lease Properties","170","fin/leaseAccounting/import","","/oracle/apps/ess/financials/fla/finFla/finLeaseShared;GenerateRevenue","FlaRevenueAmendObligationsInt.ctl","FLA_OBLIGATIONS_INT"
"FIN","10572","Lease Properties","170","fin/leaseAccounting/import","","/oracle/apps/ess/financials/fla/finFla/finLeaseShared;GenerateRevenue","FlaRevenueManageLeasesInt.ctl","FLA_LEASES_INT"
"FIN","10572","Lease Properties","170","fin/leaseAccounting/import","","/oracle/apps/ess/financials/fla/finFla/finLeaseShared;GenerateRevenue","FlaRevenueManageAssetsInt.ctl","FLA_ASSETS_INT"
"FIN","10572","Lease Properties","170","fin/leaseAccounting/import","","/oracle/apps/ess/financials/fla/finFla/finLeaseShared;GenerateRevenue","FlaRevenueManagePaymentsInt.ctl","FLA_PAYMENT_HEADERS_INT"
"FIN","10572","Lease Properties","170","fin/leaseAccounting/import","","/oracle/apps/ess/financials/fla/finFla/finLeaseShared;GenerateRevenue","FlaRevenueManageOptionsInt.ctl","FLA_PAYMENT_HEADERS_INT"
"FIN","10572","Lease Properties","170","fin/leaseAccounting/import","","/oracle/apps/ess/financials/fla/finFla/finLeaseShared;GenerateRevenue","FlaRevenueAccountsInt.ctl","FLA_PAYMENT_ACCOUNTS_INT"
"FIN","10572","Lease Properties","170","fin/leaseAccounting/import","","/oracle/apps/ess/financials/fla/finFla/finLeaseShared;GenerateRevenue","FlaRevenueAmendAccountsInt.ctl","FLA_PAYMENT_ACCOUNTS_INT"
"FIN","10572","Lease Properties","170","fin/leaseAccounting/import","","/oracle/apps/ess/financials/fla/finFla/finLeaseShared;GenerateRevenue","FlaRevenueMiscPaymentsInt.ctl","FLA_MISCELLANEOUS_PAYMENTS_INT"
"FIN","10572","Lease Properties","170","fin/leaseAccounting/import","","/oracle/apps/ess/financials/fla/finFla/finLeaseShared;GenerateRevenue","FlaRevenueAgreementsInt.ctl","FLA_INCREMENT_HEADERS_INT"
"FIN","10572","Lease Properties","170","fin/leaseAccounting/import","","/oracle/apps/ess/financials/fla/finFla/finLeaseShared;GenerateRevenue","FlaRevenueAgreementPeriodsInt.ctl","FLA_INCREMENT_PERIODS_INT"
"FIN","10572","Lease Properties","170","fin/leaseAccounting/import","","/oracle/apps/ess/financials/fla/finFla/finLeaseShared;GenerateRevenue","FlaRevenueAmendAgreementsInt.ctl","FLA_INCREMENT_HEADERS_INT"
"FIN","10572","Lease Properties","170","fin/leaseAccounting/import","","/oracle/apps/ess/financials/fla/finFla/finLeaseShared;GenerateRevenue","FlaRevenueAmendAgmtPeriodsInt.ctl","FLA_INCREMENT_PERIODS_INT"
"FIN","222","receivablesLockbox","3","fin/receivables/import","","/oracle/apps/ess/financials/receivables/receipts/lockboxes;ProcessLockboxesMasterEss","arlockboximportutf8c.ctl","AR_PAYMENTS_INTERFACE_ALL"
"FIN","222","receivablesLockbox","3","fin/receivables/import","","/oracle/apps/ess/financials/receivables/receipts/lockboxes;ProcessLockboxesMasterEss","arlockboximportzenginr.ctl","AR_PAYMENTS_INTERFACE_ALL"
"FIN","222","receivablesLockbox","3","fin/receivables/import","","/oracle/apps/ess/financials/receivables/receipts/lockboxes;ProcessLockboxesMasterEss","arlockboximportzenginvan.ctl","AR_PAYMENTS_INTERFACE_ALL"
"FIN","222","customer","4","fin/receivables/import","","/oracle/apps/ess/cdm/foundation/bulkImport;BulkImportJob","HzImpPartySitesT.ctl","HZ_IMP_PARTYSITES_T"
"FIN","222","customer","4","fin/receivables/import","","/oracle/apps/ess/cdm/foundation/bulkImport;BulkImportJob","HzImpPartySiteUsesT.ctl","HZ_IMP_PARTYSITEUSES_T"
"FIN","222","customer","4","fin/receivables/import","","/oracle/apps/ess/cdm/foundation/bulkImport;BulkImportJob","HzImpAccountsT.ctl","HZ_IMP_ACCOUNTS_T"
"FIN","222","customer","4","fin/receivables/import","","/oracle/apps/ess/cdm/foundation/bulkImport;BulkImportJob","HzImpAcctSitesT.ctl","HZ_IMP_ACCTSITES_T"
"FIN","222","customer","4","fin/receivables/import","","/oracle/apps/ess/cdm/foundation/bulkImport;BulkImportJob","HzImpAcctSiteUsesT.ctl","HZ_IMP_ACCTSITEUSES_T"
"FIN","222","customer","4","fin/receivables/import","","/oracle/apps/ess/cdm/foundation/bulkImport;BulkImportJob","HzImpAccountRels.ctl","HZ_IMP_ACCOUNTRELS"
"FIN","222","customer","4","fin/receivables/import","","/oracle/apps/ess/cdm/foundation/bulkImport;BulkImportJob","HzImpPartiesT.ctl","HZ_IMP_PARTIES_T"
"FIN","222","customer","4","fin/receivables/import","","/oracle/apps/ess/cdm/foundation/bulkImport;BulkImportJob","HzImpAcctContactsT.ctl","HZ_IMP_ACCTCONTACTS_T"
"FIN","222","customer","4","fin/receivables/import","","/oracle/apps/ess/cdm/foundation/bulkImport;BulkImportJob","HzImpContactPtsT.ctl","HZ_IMP_CONTACTPTS_T"
"FIN","222","customer","4","fin/receivables/import","","/oracle/apps/ess/cdm/foundation/bulkImport;BulkImportJob","HzImpContactRoles.ctl","HZ_IMP_CONTACTROLES"
"FIN","222","customer","4","fin/receivables/import","","/oracle/apps/ess/cdm/foundation/bulkImport;BulkImportJob","HzImpContactsT.ctl","HZ_IMP_CONTACTS_T"
"FIN","222","customer","4","fin/receivables/import","","/oracle/apps/ess/cdm/foundation/bulkImport;BulkImportJob","HzImpLocationsT.ctl","HZ_IMP_LOCATIONS_T"
"FIN","222","customer","4","fin/receivables/import","","/oracle/apps/ess/cdm/foundation/bulkImport;BulkImportJob","HzImpRelshipsT.ctl","HZ_IMP_RELSHIPS_T"
"FIN","222","customer","4","fin/receivables/import","","/oracle/apps/ess/cdm/foundation/bulkImport;BulkImportJob","HzImpRoleResp.ctl","HZ_IMP_ROLERESP"
"FIN","222","customer","4","fin/receivables/import","","/oracle/apps/ess/cdm/foundation/bulkImport;BulkImportJob","HzImpClassificsT.ctl","HZ_IMP_CLASSIFICS_T"
"FIN","222","customer","4","fin/receivables/import","","/oracle/apps/ess/cdm/foundation/bulkImport;BulkImportJob","HzImpPersonLang.ctl","HZ_IMP_PERSONLANG"
"FIN","222","customer","4","fin/receivables/import","","/oracle/apps/ess/cdm/foundation/bulkImport;BulkImportJob","RaCustomerProfilesIntAll.ctl","RA_CUSTOMER_PROFILES_INT_ALL"
"FIN","222","customer","4","fin/receivables/import","","/oracle/apps/ess/cdm/foundation/bulkImport;BulkImportJob","RaCustPayMethodIntAll.ctl","RA_CUST_PAY_METHOD_INT_ALL"
"FIN","222","customer","4","fin/receivables/import","","/oracle/apps/ess/cdm/foundation/bulkImport;BulkImportJob","RaCustomerBanksIntAll.ctl","RA_CUSTOMER_BANKS_INT_ALL"
"FIN","222","customers","59","fin/receivables/import","","/oracle/apps/ess/financials/receivables/customerSetup/customerProfileClasses;UploadCustomerEss","ArUpdCustomers.ctl","AR_UPD_CUSTOMERS"
"FIN","222","customers","59","fin/receivables/import","","/oracle/apps/ess/financials/receivables/customerSetup/customerProfileClasses;UploadCustomerEss","ArUpdContacts.ctl","AR_UPD_CONTACTS"
"FIN","222","customers","59","fin/receivables/import","","/oracle/apps/ess/financials/receivables/customerSetup/customerProfileClasses;UploadCustomerEss","ArUpdRefAccounts.ctl","AR_UPD_REF_ACCOUNTS"
"FIN","222","customers","59","fin/receivables/import","","/oracle/apps/ess/financials/receivables/customerSetup/customerProfileClasses;UploadCustomerEss","ArUpdBankAccounts.ctl","AR_UPD_BANK_ACCOUNTS"
"FIN","222","creditManagement","113","fin/receivables/import","","/oracle/apps/ess/financials/receivables/creditManagement;ARCMICD","ArCmgtCreditData.ctl","AR_CMGT_DATA_POINTS_INT"
"SCM","667","Price List","74","scm/priceLists/import","","/oracle/apps/ess/scm/pricing/pricingAdmin/priceLists;QpPriceListsImportJob","QpPriceListsInt.ctl","QP_PRICE_LISTS_INT"
"SCM","667","Price List","74","scm/priceLists/import","","/oracle/apps/ess/scm/pricing/pricingAdmin/priceLists;QpPriceListsImportJob","QpPriceListSetsInt.ctl","QP_PRICE_LIST_SETS_INT"
"SCM","667","Price List","74","scm/priceLists/import","","/oracle/apps/ess/scm/pricing/pricingAdmin/priceLists;QpPriceListsImportJob","QpPriceListItemsInt.ctl","QP_PRICE_LIST_ITEMS_INT"
"SCM","667","Price List","74","scm/priceLists/import","","/oracle/apps/ess/scm/pricing/pricingAdmin/priceLists;QpPriceListsImportJob","QpPriceListChargesInt.ctl","QP_PRICE_LIST_CHARGES_INT"
"SCM","667","Price List","74","scm/priceLists/import","","/oracle/apps/ess/scm/pricing/pricingAdmin/priceLists;QpPriceListsImportJob","QpPlCompItemsInt.ctl","QP_PL_COMP_ITEMS_INT"
"SCM","667","Price List","74","scm/priceLists/import","","/oracle/apps/ess/scm/pricing/pricingAdmin/priceLists;QpPriceListsImportJob","QpMatrixDimensionsInt.ctl","QP_MATRIX_DIMENSIONS_INT"
"SCM","667","Price List","74","scm/priceLists/import","","/oracle/apps/ess/scm/pricing/pricingAdmin/priceLists;QpPriceListsImportJob","QpMatrixRulesInt.ctl","QP_MATRIX_RULES_INT"
"SCM","667","Price List","74","scm/priceLists/import","","/oracle/apps/ess/scm/pricing/pricingAdmin/priceLists;QpPriceListsImportJob","QpTierHeadersInt.ctl","QP_TIER_HEADERS_INT"
"SCM","667","Price List","74","scm/priceLists/import","","/oracle/apps/ess/scm/pricing/pricingAdmin/priceLists;QpPriceListsImportJob","QpTierLinesInt.ctl","QP_TIER_LINES_INT"
"SCM","667","Price List","74","scm/priceLists/import","","/oracle/apps/ess/scm/pricing/pricingAdmin/priceLists;QpPriceListsImportJob","QpPlCoveredItemsInt.ctl","QP_PL_COVERED_ITEMS_INT"
"SCM","667","Discount List","148","scm/discountLists/import","","/oracle/apps/ess/scm/pricing/pricingAdmin/discountLists;QpDiscountListsImportJob","QpDiscountListsInt.ctl","QP_DISCOUNT_LISTS_INT"
"SCM","667","Discount List","148","scm/discountLists/import","","/oracle/apps/ess/scm/pricing/pricingAdmin/discountLists;QpDiscountListsImportJob","QpDiscountListSetsInt.ctl","QP_DISCOUNT_LIST_SETS_INT"
"SCM","667","Discount List","148","scm/discountLists/import","","/oracle/apps/ess/scm/pricing/pricingAdmin/discountLists;QpDiscountListsImportJob","QpDiscountListItemsInt.ctl","QP_DISCOUNT_LIST_ITEMS_INT"
"SCM","667","Discount List","148","scm/discountLists/import","","/oracle/apps/ess/scm/pricing/pricingAdmin/discountLists;QpDiscountListsImportJob","QpPricingTermsInt.ctl","QP_PRICING_TERMS_INT"
"SCM","667","Discount List","148","scm/discountLists/import","","/oracle/apps/ess/scm/pricing/pricingAdmin/discountLists;QpDiscountListsImportJob","QpMatrixDimensionsInt.ctl","QP_MATRIX_DIMENSIONS_INT"
"SCM","667","Discount List","148","scm/discountLists/import","","/oracle/apps/ess/scm/pricing/pricingAdmin/discountLists;QpDiscountListsImportJob","QpMatrixRulesInt.ctl","QP_MATRIX_RULES_INT"
"SCM","667","Price List","150","scm/priceLists/import","","/oracle/apps/ess/scm/pricing/pricingAdmin/priceLists;QpPriceListsNewImportJob","QpPriceListsInterface.ctl","QP_PRICE_LISTS_INT, QP_ERROR_MESSAGES_INT"
"SCM","667","Price List","150","scm/priceLists/import","","/oracle/apps/ess/scm/pricing/pricingAdmin/priceLists;QpPriceListsNewImportJob","QpPriceListSetsInterface.ctl","QP_PRICE_LIST_SETS_INT"
"SCM","667","Price List","150","scm/priceLists/import","","/oracle/apps/ess/scm/pricing/pricingAdmin/priceLists;QpPriceListsNewImportJob","QpPriceListItemsInterface.ctl","QP_PRICE_LIST_ITEMS_INT"
"SCM","667","Price List","150","scm/priceLists/import","","/oracle/apps/ess/scm/pricing/pricingAdmin/priceLists;QpPriceListsNewImportJob","QpPriceListChargesInterface.ctl","QP_PRICE_LIST_CHARGES_INT"
"SCM","667","Price List","150","scm/priceLists/import","","/oracle/apps/ess/scm/pricing/pricingAdmin/priceLists;QpPriceListsNewImportJob","QpMatrixDimensionsInt.ctl","QP_MATRIX_DIMENSIONS_INT"
